order_id,customer_id,product_id,order_date,order_quantity,total_amount,status
602,375,484,07-02-2023,16,6992,Cancelled
603,544,132,10-02-2023,18,7758,Cancelled
604,878,309,26-12-2022,2,230,Delivered
605,818,79,22-05-2023,12,1008,Delivered
606,849,365,24-09-2022,16,3856,Delivered
607,637,188,05-10-2022,10,2410,Delivered
608,725,375,07-03-2023,3,1101,Delivered
609,950,80,10-09-2022,9,3204,Delivered
610,663,395,28-09-2022,17,1428,Delivered
611,420,277,21-03-2023,17,2635,Cancelled
612,767,496,03-01-2023,2,502,Cancelled
613,455,413,09-03-2023,14,4382,Cancelled
614,605,279,27-07-2022,8,2440,Cancelled
615,346,265,15-03-2023,18,2682,Cancelled
616,38,19,16-12-2022,18,4428,Cancelled
617,79,281,28-05-2023,15,1905,Delivered
618,852,344,02-04-2023,20,6900,Cancelled
619,892,394,01-10-2022,3,84,Cancelled
620,518,455,08-01-2023,18,990,Cancelled
621,310,319,21-02-2023,17,765,Cancelled
622,757,431,01-07-2023,9,1818,Cancelled
623,104,322,24-03-2023,15,5280,Cancelled
624,494,44,02-01-2023,3,348,Delivered
625,599,406,07-10-2022,19,5396,Cancelled
626,605,307,23-05-2023,13,5967,Cancelled
627,681,130,01-06-2023,10,610,Cancelled
628,393,103,02-01-2023,5,635,Cancelled
629,509,423,15-05-2023,18,3942,Delivered
630,41,260,24-09-2022,14,4116,Cancelled
631,913,19,11-05-2023,14,4158,Cancelled
632,354,81,20-03-2023,4,1088,Cancelled
633,592,348,10-05-2023,2,866,Delivered
634,672,324,05-07-2023,12,5976,Delivered
635,793,10,29-05-2023,19,8094,Cancelled
636,608,82,05-08-2022,16,400,Cancelled
637,446,219,30-04-2023,20,8640,Delivered
638,911,231,19-04-2023,20,2940,Cancelled
639,937,395,03-08-2022,13,4095,Cancelled
640,576,70,15-04-2023,14,6804,Delivered
641,864,401,29-06-2023,18,4950,Cancelled
642,900,248,13-10-2022,7,784,Cancelled
643,913,235,28-07-2022,13,5408,Delivered
644,284,357,22-10-2022,18,6804,Delivered
645,77,75,09-06-2023,10,690,Cancelled
646,702,50,04-03-2023,19,6251,Cancelled
647,197,109,25-04-2023,3,948,Delivered
648,64,185,30-06-2023,20,9720,Delivered
649,139,291,07-10-2022,20,6780,Cancelled
650,219,173,02-06-2023,13,5603,Cancelled
651,20,427,28-06-2023,10,3410,Delivered
652,777,231,11-12-2022,4,396,Delivered
653,354,459,28-09-2022,11,275,Delivered
654,847,161,05-08-2022,4,72,Cancelled
655,836,392,28-09-2022,2,100,Delivered
656,488,22,07-09-2022,19,5966,Cancelled
657,477,151,08-09-2022,4,928,Delivered
658,328,413,05-06-2023,13,3055,Delivered
659,663,354,09-03-2023,9,981,Cancelled
660,648,418,21-01-2023,6,1218,Cancelled
661,518,444,25-08-2022,11,3113,Delivered
662,91,435,26-05-2023,15,6165,Delivered
663,250,489,02-11-2022,12,624,Cancelled
664,986,126,05-09-2022,2,356,Delivered
665,165,26,09-05-2023,3,696,Delivered
666,417,261,14-04-2023,16,1680,Cancelled
667,490,30,28-07-2022,3,858,Cancelled
668,692,23,29-07-2022,20,2400,Cancelled
669,409,22,26-01-2023,10,1690,Cancelled
670,99,5,19-05-2023,3,930,Cancelled
671,198,1,05-05-2023,13,2457,Delivered
672,987,74,06-07-2023,3,1455,Delivered
673,846,340,26-05-2023,3,546,Delivered
674,335,416,08-11-2022,20,5540,Cancelled
675,414,210,19-12-2022,20,5600,Delivered
676,192,354,08-01-2023,14,4662,Cancelled
677,726,47,02-02-2023,1,138,Delivered
678,536,350,15-09-2022,17,5882,Cancelled
679,762,27,12-08-2022,8,952,Delivered
680,75,445,15-03-2023,15,1545,Cancelled
681,742,82,23-07-2022,3,1143,Delivered
682,564,437,25-06-2023,18,5076,Cancelled
683,711,401,06-08-2022,10,890,Delivered
684,596,234,03-12-2022,13,4394,Cancelled
685,49,467,19-08-2022,14,5194,Delivered
686,769,425,28-10-2022,7,2982,Delivered
687,177,141,09-07-2023,8,2120,Cancelled
688,705,403,23-09-2022,4,1748,Cancelled
689,612,495,28-03-2023,4,172,Delivered
690,509,23,18-01-2023,18,3546,Cancelled
691,223,218,28-01-2023,2,994,Delivered
692,991,14,25-09-2022,1,230,Delivered
693,233,64,10-09-2022,3,372,Delivered
694,854,280,07-05-2023,20,2420,Cancelled
695,440,235,02-11-2022,19,1995,Cancelled
696,864,233,21-04-2023,4,656,Cancelled
697,433,280,24-09-2022,3,873,Delivered
698,22,133,01-06-2023,6,966,Delivered
699,432,224,07-03-2023,5,630,Delivered
700,73,430,29-01-2023,9,2970,Delivered
701,182,295,05-09-2022,20,3780,Cancelled
702,426,497,05-08-2022,3,585,Delivered
703,838,206,20-06-2023,13,2340,Cancelled
704,306,463,18-10-2022,11,4796,Delivered
705,378,164,19-03-2023,17,7803,Delivered
706,139,145,22-06-2023,10,3770,Delivered
707,216,144,31-01-2023,6,1116,Delivered
708,390,15,23-06-2023,19,6593,Delivered
709,819,92,11-11-2022,10,1990,Cancelled
710,468,314,01-03-2023,14,7000,Cancelled
711,512,74,20-02-2023,11,550,Cancelled
712,828,102,10-04-2023,9,1818,Delivered
713,706,259,20-12-2022,8,1376,Delivered
714,872,342,13-11-2022,19,8512,Cancelled
715,375,154,13-08-2022,19,1824,Cancelled
716,713,136,08-04-2023,6,2562,Delivered
717,635,77,26-04-2023,19,7372,Cancelled
718,571,388,15-01-2023,14,1960,Cancelled
719,488,300,20-01-2023,11,5170,Cancelled
720,192,27,31-07-2022,13,4212,Cancelled
721,21,17,30-03-2023,17,8228,Delivered
722,645,202,13-12-2022,2,408,Delivered
723,766,315,16-05-2023,14,4214,Cancelled
724,587,411,24-09-2022,12,3792,Cancelled
725,752,284,14-06-2023,10,380,Delivered
726,200,283,22-08-2022,11,1353,Delivered
727,315,242,10-08-2022,4,1116,Cancelled
728,92,286,21-11-2022,12,4956,Cancelled
729,569,136,01-10-2022,20,5160,Cancelled
730,477,19,22-09-2022,3,1455,Cancelled
731,916,173,29-04-2023,19,6308,Delivered
732,524,407,15-06-2023,6,1476,Cancelled
733,124,271,04-03-2023,10,3400,Delivered
734,615,378,31-07-2022,19,9462,Delivered
735,907,297,07-07-2023,12,3888,Delivered
736,555,109,20-03-2023,7,2359,Cancelled
737,831,301,24-06-2023,1,388,Delivered
738,806,470,29-06-2023,9,1530,Delivered
739,752,493,16-11-2022,2,936,Delivered
740,673,252,14-05-2023,8,792,Delivered
741,600,117,14-08-2022,8,1080,Cancelled
742,299,35,13-11-2022,2,656,Delivered
743,954,138,17-11-2022,3,945,Cancelled
744,720,279,03-05-2023,9,189,Cancelled
745,877,34,24-06-2023,20,5780,Cancelled
746,780,356,25-07-2022,20,6840,Delivered
747,350,463,14-07-2022,20,4260,Delivered
748,975,225,04-06-2023,14,4116,Cancelled
749,100,283,27-03-2023,3,522,Cancelled
750,872,190,15-11-2022,2,156,Delivered
751,362,132,24-09-2022,11,4697,Cancelled
752,209,240,28-06-2023,17,6358,Cancelled
753,261,304,04-09-2022,3,645,Delivered
754,336,371,04-11-2022,18,5292,Cancelled
755,708,242,16-07-2022,17,4029,Cancelled
756,299,114,09-10-2022,14,602,Cancelled
757,640,498,27-09-2022,13,2314,Delivered
758,941,371,06-12-2022,18,324,Cancelled
759,687,81,21-04-2023,1,348,Delivered
760,916,229,20-11-2022,15,2775,Cancelled
761,367,4,10-11-2022,19,1045,Delivered
762,48,37,16-08-2022,7,2149,Delivered
763,298,126,03-06-2023,9,2916,Cancelled
764,991,361,19-11-2022,14,6790,Delivered
765,551,480,01-10-2022,2,834,Cancelled
766,559,341,20-03-2023,8,3768,Delivered
767,442,442,04-02-2023,3,780,Cancelled
768,205,239,11-05-2023,9,3168,Delivered
769,17,269,16-03-2023,1,358,Cancelled
770,317,241,12-11-2022,10,750,Delivered
771,702,446,18-04-2023,5,150,Delivered
772,335,335,03-10-2022,13,2899,Cancelled
773,837,44,10-11-2022,18,2394,Cancelled
774,843,304,23-08-2022,3,1344,Delivered
775,466,450,31-03-2023,17,2159,Delivered
776,16,201,01-01-2023,3,855,Delivered
777,548,397,26-11-2022,18,7506,Cancelled
778,169,184,14-08-2022,10,3700,Delivered
779,135,177,08-10-2022,10,1750,Delivered
780,522,373,20-04-2023,8,1296,Delivered
781,102,360,10-08-2022,5,1920,Cancelled
782,699,372,23-11-2022,20,1340,Cancelled
783,926,281,07-12-2022,16,2432,Delivered
784,701,140,01-06-2023,19,1596,Cancelled
785,452,397,29-05-2023,11,4653,Delivered
786,634,175,29-06-2023,19,1596,Cancelled
787,270,21,18-12-2022,17,2907,Cancelled
788,367,216,24-03-2023,19,7372,Cancelled
789,99,199,04-10-2022,9,2178,Delivered
790,860,282,09-01-2023,17,6477,Cancelled
791,405,178,03-05-2023,2,252,Delivered
792,118,484,04-03-2023,5,1105,Cancelled
793,70,116,24-03-2023,13,5551,Cancelled
794,985,252,27-10-2022,18,4194,Cancelled
795,193,345,22-11-2022,8,2504,Delivered
796,639,247,15-03-2023,16,7840,Cancelled
797,984,346,14-10-2022,3,51,Delivered
798,520,290,28-11-2022,6,582,Delivered
799,301,288,23-01-2023,7,938,Cancelled
800,560,96,22-06-2023,1,94,Cancelled
801,321,243,26-05-2023,7,1575,Cancelled
802,7,55,02-09-2022,18,3600,Cancelled
803,142,242,07-06-2023,12,5016,Delivered
804,289,62,14-04-2023,12,5448,Cancelled
805,388,215,15-11-2022,11,2211,Delivered
806,560,414,12-10-2022,2,98,Cancelled
807,989,234,14-03-2023,20,9000,Delivered
808,805,347,26-02-2023,18,5238,Cancelled
809,225,31,29-05-2023,10,2240,Delivered
810,711,202,17-11-2022,20,2160,Delivered
811,835,41,10-03-2023,15,3795,Delivered
812,868,316,10-07-2023,15,2535,Cancelled
813,904,476,28-03-2023,2,606,Delivered
814,189,232,04-12-2022,3,558,Cancelled
815,603,38,22-06-2023,4,1688,Delivered
816,370,492,21-04-2023,3,1302,Delivered
817,201,435,25-01-2023,13,4407,Cancelled
818,38,475,17-10-2022,17,2125,Delivered
819,897,490,12-01-2023,3,759,Delivered
820,537,448,18-06-2023,4,140,Cancelled
821,815,156,02-09-2022,13,2028,Delivered
822,813,14,20-06-2023,1,380,Cancelled
823,726,205,08-10-2022,17,7480,Cancelled
824,699,101,17-04-2023,18,7452,Cancelled
825,221,251,16-06-2023,17,1343,Delivered
826,503,417,21-08-2022,14,1316,Cancelled
827,632,467,14-10-2022,18,3384,Cancelled
828,644,397,26-03-2023,4,1872,Cancelled
829,570,486,18-01-2023,9,2331,Cancelled
830,431,6,11-04-2023,20,8540,Cancelled
831,210,77,24-04-2023,9,1782,Delivered
832,270,153,22-11-2022,20,4140,Cancelled
833,677,426,02-03-2023,10,130,Delivered
834,948,430,27-10-2022,2,302,Cancelled
835,702,443,16-03-2023,17,4250,Delivered
836,857,458,29-12-2022,16,7728,Delivered
837,498,48,22-07-2022,15,4995,Cancelled
838,110,198,23-11-2022,1,224,Delivered
839,978,178,04-11-2022,10,3390,Delivered
840,352,227,21-12-2022,16,5008,Delivered
841,168,187,08-05-2023,20,1520,Delivered
842,952,326,22-12-2022,4,1104,Delivered
843,822,68,05-03-2023,5,180,Cancelled
844,789,454,01-11-2022,14,5124,Delivered
845,866,472,10-04-2023,5,965,Cancelled
846,986,98,08-04-2023,12,4140,Cancelled
847,375,303,28-09-2022,11,264,Delivered
848,613,305,16-05-2023,1,364,Delivered
849,1,451,10-01-2023,20,9400,Cancelled
850,278,92,22-09-2022,2,642,Cancelled
851,368,462,12-02-2023,10,4790,Cancelled
852,700,262,13-11-2022,8,88,Delivered
853,440,234,10-11-2022,18,1764,Delivered
854,169,268,09-07-2023,18,4068,Delivered
855,311,191,26-11-2022,4,1252,Cancelled
856,998,414,21-10-2022,6,2802,Delivered
857,590,380,02-08-2022,1,421,Cancelled
858,564,368,02-08-2022,18,5022,Delivered
859,277,208,09-11-2022,11,2530,Delivered
860,359,253,29-03-2023,7,1463,Cancelled
861,963,269,27-02-2023,4,912,Cancelled
862,321,147,25-12-2022,13,2834,Delivered
863,631,495,18-01-2023,14,3164,Cancelled
864,495,55,01-10-2022,6,318,Cancelled
865,918,310,16-09-2022,3,369,Delivered
866,758,420,12-05-2023,19,4123,Delivered
867,538,341,11-02-2023,11,4081,Delivered
868,476,315,18-09-2022,3,705,Delivered
869,309,196,26-11-2022,11,3850,Cancelled
870,338,211,22-06-2023,16,7296,Cancelled
871,789,403,04-12-2022,17,4573,Delivered
872,658,297,03-04-2023,14,1204,Delivered
873,892,342,23-03-2023,19,3895,Delivered
874,904,142,15-09-2022,13,3575,Cancelled
875,982,237,30-08-2022,7,2100,Delivered
876,309,435,27-01-2023,9,2826,Delivered
877,968,210,17-06-2023,6,696,Delivered
878,454,121,18-01-2023,3,1395,Cancelled
879,644,64,24-03-2023,3,1185,Delivered
880,816,352,11-02-2023,3,267,Cancelled
881,472,14,10-02-2023,17,1547,Delivered
882,207,285,04-08-2022,17,816,Cancelled
883,13,442,29-03-2023,1,358,Delivered
884,52,321,18-05-2023,5,820,Delivered
885,844,201,20-05-2023,7,350,Delivered
886,339,213,31-08-2022,15,780,Delivered
887,69,476,30-08-2022,12,732,Delivered
888,84,107,04-03-2023,3,159,Cancelled
889,976,232,16-03-2023,16,4992,Cancelled
890,882,159,09-10-2022,9,1602,Delivered
891,583,386,17-07-2022,2,824,Delivered
892,59,98,12-04-2023,20,1320,Cancelled
893,30,286,25-07-2022,16,6560,Cancelled
894,874,315,19-01-2023,3,957,Cancelled
895,420,350,11-03-2023,10,4910,Delivered
896,381,242,23-06-2023,11,3795,Cancelled
897,591,249,15-11-2022,19,1216,Cancelled
898,777,63,24-02-2023,3,204,Delivered
899,986,390,27-06-2023,4,1716,Cancelled
900,517,34,01-02-2023,3,561,Cancelled
901,67,72,22-08-2022,16,7664,Cancelled
902,940,322,09-07-2023,13,2067,Cancelled
903,333,141,06-10-2022,9,801,Delivered
904,642,107,16-03-2023,20,6260,Delivered
905,883,222,19-06-2023,6,1698,Delivered
906,135,58,05-08-2022,20,8960,Cancelled
907,793,124,19-11-2022,4,332,Cancelled
908,96,289,02-09-2022,15,3435,Cancelled
909,338,101,19-01-2023,16,5728,Cancelled
910,182,150,22-09-2022,13,1521,Cancelled
911,624,419,09-05-2023,19,608,Delivered
912,963,389,06-11-2022,6,1416,Cancelled
913,784,193,03-04-2023,4,100,Cancelled
914,854,372,14-02-2023,16,4224,Delivered
915,874,101,27-07-2022,19,2014,Delivered
916,494,220,23-08-2022,15,4680,Delivered
917,404,106,22-10-2022,5,1895,Delivered
918,265,104,28-05-2023,17,3434,Cancelled
919,127,426,29-09-2022,19,3135,Cancelled
920,697,143,28-08-2022,1,118,Delivered
921,761,435,11-09-2022,1,291,Cancelled
922,799,117,20-08-2022,13,754,Delivered
923,487,60,12-08-2022,20,3320,Cancelled
924,751,353,17-04-2023,17,2210,Delivered
925,43,93,19-02-2023,1,486,Delivered
926,929,404,24-10-2022,14,4606,Cancelled
927,428,475,15-03-2023,4,1516,Cancelled
928,215,242,28-08-2022,18,4356,Delivered
929,202,296,19-11-2022,2,220,Cancelled
930,591,17,25-03-2023,3,645,Delivered
931,10,290,23-09-2022,12,1728,Delivered
932,99,478,02-10-2022,6,2298,Cancelled
933,717,12,15-11-2022,9,2196,Cancelled
934,465,9,21-06-2023,20,7320,Cancelled
935,439,135,14-03-2023,15,3240,Cancelled
936,607,437,06-08-2022,16,4832,Delivered
937,451,485,05-12-2022,5,1300,Delivered
938,989,286,25-09-2022,6,2616,Cancelled
939,11,378,22-01-2023,4,1128,Delivered
940,297,29,21-01-2023,9,2061,Delivered
941,66,384,12-02-2023,5,2415,Cancelled
942,872,147,29-09-2022,15,3720,Cancelled
943,427,427,11-03-2023,1,279,Delivered
944,505,49,19-09-2022,8,3640,Cancelled
945,186,268,11-01-2023,17,1088,Delivered
946,320,181,14-07-2022,9,3555,Delivered
947,304,329,12-10-2022,16,5504,Delivered
948,392,81,26-04-2023,7,2870,Delivered
949,522,261,19-09-2022,10,3090,Delivered
950,496,76,16-03-2023,20,6520,Delivered
951,585,42,30-10-2022,8,2656,Cancelled
952,400,308,30-04-2023,19,1216,Cancelled
953,865,262,26-11-2022,17,8330,Cancelled
954,559,457,19-06-2023,1,159,Cancelled
955,151,358,01-09-2022,3,618,Delivered
956,909,20,07-11-2022,4,660,Delivered
957,162,132,10-12-2022,10,1060,Delivered
958,12,114,19-06-2023,3,858,Cancelled
959,594,18,08-03-2023,10,1170,Delivered
960,124,318,25-08-2022,16,6896,Delivered
961,129,419,07-12-2022,10,120,Cancelled
962,18,349,14-09-2022,4,1072,Delivered
963,640,475,17-01-2023,4,888,Cancelled
964,632,17,30-10-2022,16,2864,Delivered
965,663,304,12-01-2023,17,3723,Delivered
966,182,174,13-02-2023,5,1025,Delivered
967,627,211,11-08-2022,18,8640,Cancelled
968,270,468,10-12-2022,3,825,Cancelled
969,458,455,27-02-2023,6,2700,Delivered
970,521,330,20-08-2022,15,3360,Delivered
971,922,309,06-04-2023,3,495,Cancelled
972,539,56,28-02-2023,16,1168,Cancelled
973,811,155,06-06-2023,19,2546,Delivered
974,544,113,27-01-2023,3,291,Delivered
975,799,483,20-02-2023,16,1728,Delivered
976,773,472,15-08-2022,12,756,Delivered
977,469,280,18-02-2023,1,169,Delivered
978,614,198,21-09-2022,11,5170,Cancelled
979,784,400,08-08-2022,17,7684,Cancelled
980,771,361,19-07-2022,20,9000,Cancelled
981,684,389,26-01-2023,7,1939,Delivered
982,522,413,15-06-2023,16,5040,Delivered
983,45,405,07-01-2023,19,722,Cancelled
984,80,369,29-01-2023,9,2124,Cancelled
985,619,248,22-08-2022,8,3672,Cancelled
986,207,403,24-11-2022,8,3320,Cancelled
987,430,308,08-10-2022,6,2790,Delivered
988,222,108,18-12-2022,13,1924,Cancelled
989,420,78,05-05-2023,4,1696,Cancelled
990,184,414,12-09-2022,4,848,Delivered
991,116,334,27-06-2023,20,4040,Cancelled
992,99,27,05-07-2023,1,233,Delivered
993,485,69,20-05-2023,17,6154,Cancelled
994,978,432,31-05-2023,19,285,Cancelled
995,315,405,16-12-2022,19,779,Delivered
996,389,203,12-09-2022,18,4644,Delivered
997,958,108,21-09-2022,4,1172,Delivered
998,921,418,19-08-2022,8,88,Delivered
999,696,15,08-04-2023,7,2072,Delivered
1000,657,29,23-09-2022,13,6227,Cancelled
1001,804,445,18-02-2023,2,712,Delivered
1002,569,160,20-03-2023,12,1716,Delivered
1003,796,179,16-06-2023,19,3401,Cancelled
1004,848,499,11-11-2022,10,3220,Cancelled
1005,340,415,05-08-2022,12,4356,Cancelled
1006,918,5,05-05-2023,20,8360,Cancelled
1007,356,40,25-07-2022,14,5460,Cancelled
1008,866,334,22-04-2023,13,4940,Cancelled
1009,325,285,02-05-2023,19,4636,Delivered
1010,442,4,18-04-2023,4,692,Delivered
1011,46,165,31-07-2022,17,7344,Delivered
1012,691,103,20-10-2022,4,164,Delivered
1013,931,175,04-06-2023,2,902,Cancelled
1014,921,498,26-12-2022,18,1350,Cancelled
1015,795,249,01-03-2023,5,305,Delivered
1016,402,390,09-06-2023,19,6745,Cancelled
1017,453,372,18-08-2022,8,2280,Delivered
1018,974,290,17-02-2023,9,1755,Cancelled
1019,454,8,12-06-2023,10,3100,Cancelled
1020,383,300,09-05-2023,2,984,Cancelled
1021,526,288,11-10-2022,7,1918,Cancelled
1022,336,368,24-01-2023,4,40,Cancelled
1023,52,172,29-05-2023,7,1414,Cancelled
1024,175,203,19-05-2023,3,294,Cancelled
1025,73,404,10-06-2023,6,900,Delivered
1026,241,457,23-08-2022,19,8322,Cancelled
1027,167,137,21-12-2022,6,1458,Cancelled
1028,327,158,09-07-2023,10,370,Cancelled
1029,581,58,18-12-2022,7,231,Cancelled
1030,650,89,21-04-2023,14,6482,Cancelled
1031,876,354,08-08-2022,13,169,Delivered
1032,447,171,18-08-2022,19,5472,Cancelled
1033,860,228,16-11-2022,13,5525,Cancelled
1034,255,113,26-06-2023,1,36,Delivered
1035,642,261,20-07-2022,17,3502,Cancelled
1036,360,182,01-11-2022,9,2691,Delivered
1037,859,322,23-04-2023,4,1776,Delivered
1038,422,367,04-10-2022,6,2532,Cancelled
1039,612,89,13-07-2023,20,8360,Cancelled
1040,853,107,27-04-2023,10,2530,Cancelled
1041,386,449,26-10-2022,18,1080,Delivered
1042,457,311,04-12-2022,7,3290,Delivered
1043,552,336,01-12-2022,15,1260,Cancelled
1044,300,205,12-05-2023,20,920,Cancelled
1045,204,442,04-07-2023,9,1287,Cancelled
1046,185,52,14-07-2022,20,2980,Cancelled
1047,587,54,03-04-2023,2,514,Cancelled
1048,662,209,19-01-2023,11,3949,Delivered
1049,849,134,16-02-2023,15,6270,Delivered
1050,419,206,30-10-2022,13,3081,Cancelled
1051,695,155,16-12-2022,18,7812,Cancelled
1052,559,400,01-11-2022,13,5733,Cancelled
1053,505,168,24-07-2022,14,3332,Cancelled
1054,324,476,17-03-2023,6,1380,Delivered
1055,414,113,10-06-2023,11,2409,Cancelled
1056,704,490,11-07-2023,8,2288,Cancelled
1057,375,108,16-09-2022,8,3824,Delivered
1058,389,436,20-02-2023,8,544,Cancelled
1059,364,260,19-03-2023,1,447,Cancelled
1060,695,459,26-03-2023,6,2004,Delivered
1061,647,247,18-08-2022,8,280,Delivered
1062,692,20,11-07-2023,19,7828,Delivered
1063,36,311,26-08-2022,19,3838,Cancelled
1064,529,40,07-02-2023,3,1353,Delivered
1065,744,137,27-09-2022,1,184,Cancelled
1066,577,21,27-10-2022,17,3825,Cancelled
1067,685,163,15-11-2022,12,3780,Delivered
1068,852,82,26-03-2023,7,2772,Cancelled
1069,486,31,05-01-2023,3,1413,Delivered
1070,621,381,26-11-2022,18,6948,Delivered
1071,653,189,18-09-2022,6,1026,Cancelled
1072,897,373,18-04-2023,4,1972,Cancelled
1073,179,205,31-12-2022,10,1890,Delivered
1074,507,269,22-08-2022,19,9386,Cancelled
1075,324,109,15-09-2022,13,2847,Delivered
1076,564,136,28-03-2023,8,3280,Delivered
1077,297,244,30-05-2023,8,3280,Delivered
1078,418,120,17-12-2022,19,855,Cancelled
1079,499,359,21-12-2022,12,3000,Cancelled
1080,871,397,07-07-2023,19,2717,Delivered
1081,807,235,13-10-2022,2,186,Delivered
1082,690,243,17-10-2022,18,2700,Delivered
1083,544,153,15-12-2022,20,5960,Cancelled
1084,324,96,12-08-2022,7,959,Delivered
1085,186,371,02-01-2023,16,224,Cancelled
1086,554,183,19-12-2022,8,312,Cancelled
1087,99,488,16-11-2022,5,2120,Cancelled
1088,790,340,14-07-2022,2,746,Delivered
1089,473,408,20-07-2022,7,938,Cancelled
1090,28,393,23-05-2023,11,1903,Cancelled
1091,321,58,18-08-2022,2,956,Cancelled
1092,450,35,23-07-2022,16,1536,Cancelled
1093,761,195,19-05-2023,2,242,Cancelled
1094,615,303,16-07-2022,17,4386,Delivered
1095,13,449,23-05-2023,13,5915,Cancelled
1096,537,335,27-01-2023,12,3756,Cancelled
1097,533,423,12-12-2022,8,848,Delivered
1098,102,234,22-10-2022,17,3026,Cancelled
